h3,_max,_min,_avg
8728d3d62ffffff,1976,1976,1976.0
8728d06b0ffffff,2586,2586,2586.0
8728d311bffffff,2209,2083,2126.5
8728d3c5bffffff,2171,2171,2171.0
8728d3035ffffff,1986,1790,1888.0
8728d3183ffffff,1800,1799,1799.5
8728deaa4ffffff,303,303,303.0
8728de36cffffff,1315,1315,1315.0
8728deaa8ffffff,219,219,219.0
8728deaa2ffffff,266,266,266.0
8728de16bffffff,660,660,660.0
8728de060ffffff,1654,1540,1587.0
8728de06affffff,1538,1538,1538.0
8728de1a4ffffff,831,831,831.0
8728de030ffffff,1509,1250,1386.3333333333333
8728de034ffffff,1069,1069,1069.0
8728de0c4ffffff,1574,1574,1574.0
8728de0a1ffffff,1501,1501,1501.0
8728de0c8ffffff,1459,1459,1459.0
8728de761ffffff,1534,1534,1534.0
8728de650ffffff,2021,2021,2021.0
8728de4e9ffffff,2114,2114,2114.0
8712d2492ffffff,2277,2209,2243.0
8728de6b0ffffff,2132,2132,2132.0
8728de4dcffffff,2256,2213,2235.5
8728da875ffffff,2438,2438,2438.0
8728da893ffffff,1723,1723,1723.0
8728daaaeffffff,2544,2544,2544.0
8728da0e2ffffff,2749,2676,2712.5
8728de69effffff,2681,2681,2681.0
8712d2cabffffff,2328,2328,2328.0
8728dac98ffffff,639,639,639.0
8712d2db2ffffff,2587,2587,2587.0
8712d2c15ffffff,2379,2379,2379.0
8728d3368ffffff,603,603,603.0
8728d33adffffff,946,946,946.0
8728d3213ffffff,1402,1402,1402.0
8728d3610ffffff,1798,1798,1798.0
8728d36a8ffffff,1597,1597,1597.0
8728d340bffffff,2244,2244,2244.0
8712d349affffff,1727,1727,1727.0
8712d2093ffffff,2215,2215,2215.0
8712d2cdcffffff,2423,2363,2393.0
8712d2016ffffff,2742,2742,2742.0
8712d2118ffffff,2668,2668,2668.0
8712d2d4affffff,2279,2279,2279.0
8712d66f3ffffff,2390,2390,2390.0
8712d66e6ffffff,2859,2859,2859.0
8728d622cffffff,2079,2079,2079.0
8728d0506ffffff,2599,2599,2599.0
8728d62edffffff,2560,2560,2560.0
8728d63abffffff,2053,2053,2053.0
8728d63a2ffffff,2194,2194,2194.0
8728d605effffff,1599,1599,1599.0
8728d63b2ffffff,1701,1701,1701.0
8728d639dffffff,1669,1669,1669.0
8728d6282ffffff,1906,1906,1906.0
8728d04a2ffffff,2509,2371,2440.0
8728d059affffff,2441,2441,2441.0
8728d2b02ffffff,2368,2368,2368.0
8728d2b1effffff,2374,2374,2374.0
8728d2b16ffffff,2379,2341,2360.0
8728d6743ffffff,1667,1667,1667.0
8728d288cffffff,1064,1064,1064.0
8728d2c29ffffff,1759,1759,1759.0
8728d2b58ffffff,2482,2482,2482.0
8728d2af4ffffff,2306,2241,2273.5
8728d2aa5ffffff,2237,2237,2237.0
8728d2145ffffff,2079,2079,2079.0
8728d2048ffffff,2552,2552,2552.0
8728d2062ffffff,2471,2471,2471.0
8728d238affffff,2246,2246,2246.0
8728d20c8ffffff,2459,2459,2459.0
8728d21abffffff,2020,2020,2020.0
8728d2564ffffff,1697,1697,1697.0
8728d2404ffffff,634,634,634.0
8728d2744ffffff,2622,2548,2585.0
8728d2750ffffff,2592,2592,2592.0
8728d2706ffffff,2540,2540,2540.0
8728d270effffff,2320,2320,2320.0
8728d2603ffffff,1899,1899,1899.0
8728d2456ffffff,1032,1032,1032.0
8712da6a3ffffff,687,687,687.0
8712dac56ffffff,1760,1760,1760.0
8712da744ffffff,1465,1465,1465.0
8712da2a8ffffff,1167,1167,1167.0
8712da16dffffff,1927,1927,1927.0
8712daaddffffff,694,694,694.0
8712dab99ffffff,1441,1441,1441.0
8712daa08ffffff,968,968,968.0
8712da893ffffff,1410,1410,1410.0
8712de6c8ffffff,1415,1415,1415.0
8712de7aaffffff,1473,1473,1473.0
8712da8e2ffffff,1445,1445,1445.0
8712da914ffffff,1248,1248,1248.0
8712da931ffffff,1152,1152,1152.0
8712d85aaffffff,1000,1000,1000.0
8712de29dffffff,1102,1102,1102.0
8712d85a1ffffff,1207,1207,1207.0
8712d34adffffff,1344,1344,1344.0
8712d3cf4ffffff,1694,1694,1694.0
8712de595ffffff,1595,1595,1595.0
8712deca6ffffff,835,835,835.0
8712d3360ffffff,668,668,668.0
8712d3a2effffff,1211,1211,1211.0
8712d03aeffffff,1433,1433,1433.0
8712d1d92ffffff,1118,1118,1118.0
8712ded0cffffff,2171,2168,2169.5
8712dc4e4ffffff,1868,1868,1868.0
8712d10f4ffffff,620,620,620.0
8712d1018ffffff,516,516,516.0
8712d115cffffff,1888,1888,1888.0
8712dcc31ffffff,2562,2562,2562.0
8712d1b46ffffff,2194,2194,2194.0
87288cc92ffffff,1497,1497,1497.0
87288c519ffffff,1162,1162,1162.0
8728812abffffff,2032,2032,2032.0
8728812a2ffffff,2406,2406,2406.0
872881751ffffff,2573,2573,2573.0
872881623ffffff,2798,2798,2798.0
87288e181ffffff,1377,1377,1377.0
872883b1cffffff,2637,2637,2637.0
87288380affffff,2080,2080,2080.0
87288310dffffff,2505,2505,2505.0
872883159ffffff,1832,1832,1832.0
872883c12ffffff,2452,2452,2452.0
87288352dffffff,2078,2078,2078.0
87288356effffff,1932,1932,1932.0
872883099ffffff,2380,2380,2380.0
872883511ffffff,2491,2491,2491.0
8728832c0ffffff,1168,1168,1168.0
872883299ffffff,1368,1368,1368.0
8728836a1ffffff,1913,1913,1913.0
87289ca2affffff,2085,2085,2085.0
87289dc20ffffff,1454,1454,1454.0
87289dd9bffffff,1724,1724,1724.0
87289dc94ffffff,1722,1722,1722.0
87288aca9ffffff,1059,1059,1059.0
87288a690ffffff,1191,1191,1191.0
872899b4cffffff,1257,1257,1257.0
8712db662ffffff,837,837,837.0
8712db201ffffff,1598,1598,1598.0
87288a4a1ffffff,1101,1101,1101.0
872899866ffffff,1162,1162,1162.0
872899805ffffff,1578,1578,1578.0
87289d518ffffff,1736,1736,1736.0
87289d4d8ffffff,2149,2149,2149.0
872899d6cffffff,1951,1894,1922.5
872899d2cffffff,1529,1529,1529.0
87289d6dbffffff,2023,2023,2023.0
872898a41ffffff,1984,1984,1984.0
872898a4affffff,1810,1810,1810.0
872899b30ffffff,1265,1265,1265.0
872899aabffffff,1582,1582,1582.0
872899aa3ffffff,1542,1542,1542.0
8728998e8ffffff,1257,1257,1257.0
872899170ffffff,1469,1469,1469.0
872899365ffffff,1333,1333,1333.0
87289920dffffff,1338,1338,1338.0
872899c25ffffff,1932,1932,1932.0
87289911effffff,1793,1793,1793.0
8728991b1ffffff,1671,1671,1671.0
872899cacffffff,1576,1576,1576.0
872899c8dffffff,1832,1832,1832.0
872899c98ffffff,1925,1925,1925.0
872899518ffffff,1696,1696,1696.0
872899015ffffff,1630,1630,1630.0
872899713ffffff,1989,1989,1989.0
87289978cffffff,1792,1792,1792.0
87289945affffff,1554,1554,1554.0
87289bb71ffffff,1891,1891,1891.0
8728820daffffff,2997,2997,2997.0
87288228cffffff,2161,2161,2161.0
87288274cffffff,2816,2816,2816.0
8728822d6ffffff,1892,1892,1892.0
87289c815ffffff,2596,2596,2596.0
87289c8f5ffffff,1840,1840,1840.0
87289c982ffffff,2192,2192,2192.0
8728827b0ffffff,2543,2543,2543.0
8728826e8ffffff,2302,2302,2302.0
87289c890ffffff,2009,2009,2009.0
87289cc06ffffff,1894,1894,1894.0
872891aeaffffff,1923,1923,1923.0
87289c175ffffff,2060,2060,2060.0
87289c8d2ffffff,1758,1758,1758.0
87289c14cffffff,2282,2282,2282.0
87289c353ffffff,2391,2391,2391.0
87289c22cffffff,2162,2162,2162.0
87289c203ffffff,2099,2099,2099.0
87289c206ffffff,1820,1820,1820.0
87289c1b6ffffff,2830,2830,2830.0
87289126bffffff,1882,1882,1882.0
87289c51effffff,1906,1906,1906.0
87289c7a2ffffff,2634,2634,2634.0
87289c40cffffff,1655,1655,1655.0
87289c45bffffff,1822,1822,1822.0
87289eb08ffffff,2307,2307,2307.0
872891a18ffffff,2601,2601,2601.0
872891102ffffff,2484,2484,2484.0
872891026ffffff,2480,2480,2480.0
872891003ffffff,2661,2661,2661.0
872891409ffffff,2736,2736,2736.0
8728914e2ffffff,2135,2135,2135.0
872891273ffffff,2211,2211,2211.0
87289125cffffff,1931,1931,1931.0
87289164affffff,2902,2812,2857.0
8728916c9ffffff,3229,3192,3210.5
872891621ffffff,2429,2429,2429.0
87289145bffffff,2464,2464,2464.0
872893369ffffff,2116,2116,2116.0
87289334effffff,2328,2328,2328.0
87289810cffffff,1651,1651,1651.0
87289806cffffff,2119,2119,2119.0
872898072ffffff,1199,1199,1199.0
872898ceaffffff,2098,2098,2098.0
872898565ffffff,1768,1768,1768.0
872898588ffffff,2444,2444,2444.0
872898318ffffff,1866,1866,1866.0
872898283ffffff,2065,2065,2065.0
87289b869ffffff,2132,2132,2132.0
87289b8e8ffffff,2048,2048,2048.0
87289878bffffff,1050,1050,1050.0
87289b996ffffff,1504,1504,1504.0
87289bdb2ffffff,2434,2434,2434.0
87289e022ffffff,2164,2164,2164.0
87289e04bffffff,2075,2075,2075.0
87289e2deffffff,1602,1602,1602.0
87289a9a8ffffff,1500,1500,1500.0
872792483ffffff,2063,2063,2063.0
87289ad33ffffff,2431,2431,2431.0
87289aa24ffffff,2827,2562,2694.5
87289a881ffffff,2477,2477,2477.0
87289a133ffffff,2589,2589,2589.0
87289aa1affffff,1478,1478,1478.0
87289aa94ffffff,2586,2586,2586.0
87289aa9affffff,2714,2673,2693.5
87289a331ffffff,2671,2671,2671.0
87289a311ffffff,2512,2512,2512.0
87289ac74ffffff,2296,2296,2296.0
87289a18cffffff,2040,2040,2040.0
87289aceeffffff,2593,2593,2593.0
87289a444ffffff,1721,1721,1721.0
87289a72bffffff,2485,2485,2485.0
87289a572ffffff,2187,2187,2187.0
8712db545ffffff,727,727,727.0
8712dbd81ffffff,1771,1771,1771.0
8712db334ffffff,1145,1145,1145.0
8712db820ffffff,990,990,990.0
8712db866ffffff,1416,1416,1416.0
8712d94a8ffffff,1420,1420,1420.0
8712d8450ffffff,1199,1139,1174.0
8712d845cffffff,1313,1313,1313.0
8712d846affffff,1657,1657,1657.0
8712d8098ffffff,1027,1027,1027.0
8712d8089ffffff,1658,1658,1658.0
8712d8511ffffff,1281,1281,1281.0
8712d8c8dffffff,1375,1375,1375.0
8712d8529ffffff,1193,1193,1193.0
8712d8545ffffff,1151,716,933.5
8712d8cecffffff,1450,1450,1450.0
8712d836effffff,1844,1844,1844.0
8712d8140ffffff,1395,1395,1395.0
8712d8a72ffffff,2101,2101,2101.0
8728992c4ffffff,1484,1484,1484.0
8712d94daffffff,1160,1160,1160.0
8712d96daffffff,1465,1465,1465.0
8712d96ebffffff,1501,1501,1501.0
8712d9751ffffff,1279,1279,1279.0
8712d90d9ffffff,2038,2038,2038.0
8728996f0ffffff,1712,1712,1712.0
8712d921dffffff,2072,2072,2072.0
8712d93b3ffffff,1301,1301,1301.0
8712d905affffff,1508,1508,1508.0
8712d9315ffffff,2338,2338,2338.0
8712d9045ffffff,1917,1917,1917.0
8712d914affffff,1615,1615,1615.0
8712d9223ffffff,1747,1747,1747.0
8712d935bffffff,1256,1256,1256.0
8712d9530ffffff,1941,1941,1941.0
8712d9cd6ffffff,1533,1533,1533.0
8712d836dffffff,2144,2144,2144.0
8712d8a58ffffff,2099,2099,2099.0
8712d9c16ffffff,1826,1826,1826.0
8712dd6cbffffff,1863,1863,1863.0
8712d9b9affffff,1911,1911,1911.0
8712d9b91ffffff,1759,1759,1759.0
8712d9843ffffff,1521,1521,1521.0
8712ca586ffffff,1790,1790,1790.0
8712dc0b3ffffff,2511,2511,2511.0
8712dc0f1ffffff,2559,2559,2559.0
8712d891dffffff,2194,2180,2188.0
8712dcadbffffff,2730,2365,2547.5
8712dcad8ffffff,2598,2514,2568.0
8712dc12effffff,2379,2379,2379.0
8712dcaa0ffffff,1775,1775,1775.0
8712dcaa1ffffff,2273,2273,2273.0
8712dca09ffffff,2456,2456,2456.0
8712dd0a0ffffff,2310,2310,2310.0
8712dd198ffffff,2349,2349,2349.0
8712dd1abffffff,2675,2675,2675.0
8712ddc70ffffff,2611,2611,2611.0
8712ddd2effffff,2595,2595,2595.0
8712ddd2cffffff,2510,2510,2510.0
8712ddb62ffffff,2362,2362,2362.0
8712ddb45ffffff,2697,2671,2684.0
8712ce4ecffffff,2667,2619,2643.0
8712ce453ffffff,2652,2652,2652.0
8712c30abffffff,3059,3059,3059.0
8712c33aaffffff,2743,2743,2743.0
8712c3145ffffff,2483,2483,2483.0
8712ced04ffffff,2750,2750,2750.0
8712c16f6ffffff,3209,3200,3204.5
87289bb1bffffff,1464,1464,1464.0
87289ba8affffff,1336,1336,1336.0
87289b245ffffff,1502,1502,1502.0
87289b2ecffffff,1650,1650,1650.0
87289b2a2ffffff,1832,1832,1832.0
87289b399ffffff,1662,1662,1662.0
87289b554ffffff,943,943,943.0
8712cb4b5ffffff,1791,1791,1791.0
8712ca084ffffff,2285,2285,2285.0
8712ca251ffffff,1857,1857,1857.0
8712caac1ffffff,2773,2773,2773.0
8712caa45ffffff,2565,2565,2565.0
8712cab4dffffff,2454,2454,2454.0
87289a2dcffffff,2005,2005,2005.0
8712cb6c0ffffff,2194,2194,2194.0
8712cb79dffffff,2394,2394,2394.0
8712cb7a3ffffff,2258,2258,2258.0
8712cb41bffffff,1707,1707,1707.0
8712cb746ffffff,1996,1996,1996.0
8712cb75dffffff,2262,2262,2262.0
8712cb09affffff,2507,2507,2507.0
8712cb01dffffff,2228,2228,2228.0
87289a6d2ffffff,2471,2471,2471.0
8712cb2f0ffffff,2321,2321,2321.0
8712cb39dffffff,2452,2452,2452.0
8712cb210ffffff,2314,2314,2314.0
8712cb38dffffff,2129,2129,2129.0
8712cbcf1ffffff,2691,2691,2691.0
8712cbce4ffffff,2911,2282,2596.5
8712cb199ffffff,2516,2516,2516.0
8712cbd35ffffff,2423,2423,2423.0
8712ce6daffffff,2103,2103,2103.0
8712cac6dffffff,2359,2359,2359.0
8712ce6f4ffffff,2585,2585,2585.0
8712ce093ffffff,2825,2795,2810.0
8712ce0d0ffffff,2864,2864,2864.0
8712ca935ffffff,1783,1783,1783.0
8712ce2b1ffffff,2485,2485,2485.0
8712ca956ffffff,2597,2520,2558.5
8712ca961ffffff,2027,2027,2027.0
8712ca965ffffff,2027,2027,2027.0
8712cab24ffffff,2370,2370,2370.0
8712c85a6ffffff,1905,1905,1905.0
8712c8d98ffffff,1515,1515,1515.0
8712ce18cffffff,3097,3097,3097.0
8712ce0a9ffffff,2945,2945,2945.0
8712ce033ffffff,2679,2679,2679.0
8712ce128ffffff,2407,2407,2407.0
8712ceb92ffffff,2618,2618,2618.0
8712ce884ffffff,2818,2769,2793.5
8712ce8a6ffffff,2963,2858,2910.5
8712ce932ffffff,2667,2667,2667.0
8712ce933ffffff,2761,2697,2729.0
8712ce80bffffff,2835,2835,2835.0
8712ce864ffffff,2782,2782,2782.0
8712ce973ffffff,2645,2645,2645.0
8712ce974ffffff,2715,2625,2670.0
8712cea25ffffff,2001,2001,2001.0
8712ceb0dffffff,1749,1647,1708.6666666666667
8712cc69affffff,1692,1692,1692.0
8712ce86cffffff,1905,1905,1905.0
8712cc581ffffff,1714,1714,1714.0
8728da396ffffff,2677,2650,2663.5
87128b6c8ffffff,2874,2814,2844.0
8728da752ffffff,2705,2705,2705.0
8728da733ffffff,2735,2735,2735.0
8728da6a3ffffff,2635,2606,2620.5
87128b60bffffff,3019,3019,3019.0
87128b2d9ffffff,2603,2603,2603.0
87128b252ffffff,2601,2601,2601.0
8728da485ffffff,2315,2315,2315.0
8728da486ffffff,2387,2387,2387.0
8712d679cffffff,2918,2918,2918.0
87128b245ffffff,2569,2569,2569.0
87128b314ffffff,2477,2477,2477.0
87128b14bffffff,1827,1827,1827.0
8712d6206ffffff,1704,1704,1704.0
8712d6221ffffff,1725,1725,1725.0
8712d6a13ffffff,2235,2235,2235.0
8712d0523ffffff,849,849,849.0
8712f0594ffffff,1847,1847,1847.0
8712f0599ffffff,2322,2322,2322.0
8712d0ae3ffffff,1416,1416,1416.0
8712d54c3ffffff,1311,1311,1311.0
8712d5cccffffff,2612,2612,2612.0
8712c2734ffffff,2806,2806,2806.0
8712c2113ffffff,1939,1939,1939.0
8712c6672ffffff,2926,2926,2926.0
8712f3c36ffffff,2391,2391,2391.0
8712f30ceffffff,1929,1929,1929.0
8712f3182ffffff,2310,2310,2310.0
8712f302dffffff,2377,2377,2377.0
8712f3948ffffff,2997,2997,2997.0
8712f394dffffff,3232,3232,3232.0
8712f3309ffffff,2461,2461,2461.0
8712f3242ffffff,2354,2354,2354.0
8712f3b5affffff,2304,2304,2304.0
8712c688bffffff,2658,2658,2658.0
8712c6911ffffff,2615,2615,2615.0
8712f12acffffff,3130,3115,3122.5
8712f12a9ffffff,2400,2400,2400.0
8712f0248ffffff,2606,2606,2606.0
8712f1cebffffff,3192,3192,3192.0
8712f1ce0ffffff,2962,2962,2962.0
8712f1c29ffffff,3003,3003,3003.0
8712f10c5ffffff,2438,2286,2362.0
8712f101affffff,2843,2843,2843.0
8712f1aadffffff,2301,2301,2301.0
8712f1819ffffff,2482,2482,2482.0
8712f1a30ffffff,2460,2460,2460.0
8712ab34bffffff,701,701,701.0
8712ab34cffffff,639,639,639.0
8712f0535ffffff,2358,2358,2358.0
8712a9061ffffff,1764,1764,1764.0
8712a9318ffffff,1718,1718,1718.0
8712ad886ffffff,1604,1604,1604.0
8712ad126ffffff,1404,1404,1404.0
8712a9aa1ffffff,2513,2513,2513.0
87121a032ffffff,1308,1308,1308.0
87121ac83ffffff,1027,1027,1027.0
87121ac50ffffff,1006,1006,1006.0
8712f0a08ffffff,2538,2538,2538.0
8712f42f1ffffff,2099,2099,2099.0
8712f5719ffffff,2286,2286,2286.0
8712f52d9ffffff,2438,2438,2438.0
8712c2123ffffff,2646,2646,2646.0
8712c2122ffffff,2520,2520,2520.0
8712c212cffffff,2613,2613,2613.0
8712c216affffff,2715,2660,2687.5
8712c28a8ffffff,2352,2352,2352.0
8712c2b0affffff,2921,2921,2921.0
8712c2869ffffff,2358,2358,2358.0
8712c2b21ffffff,2490,2251,2370.5
8712c3c92ffffff,2706,2706,2706.0
8712c3c95ffffff,3063,3063,3063.0
8712c2b29ffffff,3018,3018,3018.0
8712c04d9ffffff,2113,2113,2113.0
8712c2804ffffff,3094,2995,3044.5
8712c2954ffffff,2655,2655,2655.0
8712c0088ffffff,2656,2656,2656.0
8712c00a9ffffff,2820,2820,2820.0
8712c011effffff,3079,3079,3079.0
8712c011dffffff,2840,2840,2840.0
8712c0c2cffffff,3038,3002,3020.0
8712c0d42ffffff,2935,2925,2930.0
8712c0c6dffffff,2963,2963,2963.0
8712c0894ffffff,3171,3171,3171.0
8712c08a0ffffff,2758,2758,2758.0
8712c0222ffffff,3095,3095,3095.0
8712c178affffff,2741,2741,2741.0
8712c1600ffffff,2730,2730,2730.0
8712c1719ffffff,3097,2822,2959.5
8712c146bffffff,2970,2970,2970.0
8712c1724ffffff,3120,2972,3046.0
8712c108effffff,2924,2924,2924.0
8712c024dffffff,2900,2900,2900.0
8712c1c86ffffff,2766,2752,2759.0
8712c1c8dffffff,1942,1942,1942.0
8712c10abffffff,2620,2614,2617.0
8712c119dffffff,2720,2720,2720.0
8712c00e8ffffff,2393,2393,2393.0
8712c0046ffffff,2997,2930,2963.5
8712c03acffffff,2927,2927,2927.0
8712c0a98ffffff,3152,3152,3152.0
8712c031dffffff,2705,2697,2701.0
8712c0225ffffff,2857,2819,2838.0
8712c030dffffff,3152,3070,3111.0
8712c0aceffffff,2650,2650,2650.0
8712c0364ffffff,2710,2710,2710.0
8712c0aebffffff,2537,2537,2537.0
8712c08caffffff,3072,2952,3012.0
8712c0864ffffff,3124,3124,3124.0
8712c1db5ffffff,2819,2819,2819.0
8712c0a46ffffff,3148,3148,3148.0
8712c1d2bffffff,2943,2943,2943.0
8712c6b12ffffff,3360,3360,3360.0
8712c6b5dffffff,3060,3060,3060.0
8712c6b41ffffff,2926,2926,2926.0
8712c479affffff,3566,3566,3566.0
8712c44c6ffffff,3150,2639,2894.5
8712c445dffffff,3030,3030,3030.0
8712c694effffff,3060,3060,3060.0
8712c459cffffff,3120,2850,2960.0
8712c4413ffffff,3330,3330,3330.0
8712c445cffffff,3090,3090,3090.0
8712c46ecffffff,2960,2960,2960.0
8712c4671ffffff,3270,3270,3270.0
8712c4396ffffff,2820,2820,2820.0
8712c4398ffffff,3060,3060,3060.0
8712c4461ffffff,2230,2230,2230.0
8712c40b0ffffff,3470,3250,3360.0
8712c4184ffffff,3150,3150,3150.0
8712c41aaffffff,3126,3126,3126.0
8712f1a4dffffff,2210,2210,2210.0
8712c4c9dffffff,2480,2480,2480.0
8712c4d30ffffff,2560,2560,2560.0
8712f1b0cffffff,2643,2643,2643.0
8712c4d4affffff,2720,2720,2720.0
8712c0966ffffff,2765,2765,2765.0
8712c0960ffffff,2502,2502,2502.0
8712c4219ffffff,2852,2852,2852.0
8712c438dffffff,3146,3146,3146.0
8712c5551ffffff,2428,2428,2428.0
8712c1758ffffff,2544,2544,2544.0
8712c13b2ffffff,2728,2728,2728.0
8712ce926ffffff,2685,2685,2685.0
8712c1283ffffff,2850,2850,2850.0
8712c12f6ffffff,2595,2595,2595.0
8712c1211ffffff,2229,2229,2229.0
8712c1233ffffff,2143,2143,2143.0
8712c1316ffffff,2224,2224,2224.0
8712c100bffffff,2479,2479,2479.0
8712c1153ffffff,2336,2291,2313.5
8712c105cffffff,2145,2125,2135.0
8712c106effffff,1850,1804,1827.0
8712c1119ffffff,2815,2815,2815.0
8712c106affffff,2060,2060,2060.0
8712c1a9affffff,1800,1800,1800.0
8712c1262ffffff,1652,1520,1569.3333333333333
8712c1ad9ffffff,1469,1469,1469.0
8712c188affffff,2997,2997,2997.0
8712c188bffffff,2334,2334,2334.0
8712c180affffff,1880,1880,1880.0
8712e47abffffff,960,960,960.0
8712e5d02ffffff,681,681,681.0
871d25068ffffff,560,560,560.0
87139a6e1ffffff,1112,1112,1112.0
87139a2a0ffffff,1144,1144,1144.0
87139a3a5ffffff,1434,1434,1434.0
87139a3aeffffff,1261,1261,1261.0
87139e465ffffff,1387,1387,1387.0
87139ec53ffffff,569,569,569.0
87139ed68ffffff,1457,1457,1457.0
87139e9aeffffff,1947,1947,1947.0
8713912c5ffffff,2287,2287,2287.0
87139e144ffffff,1155,1155,1155.0
87139e160ffffff,1257,1257,1257.0
87139e848ffffff,1672,1672,1672.0
871398ca2ffffff,1635,1635,1635.0
87139c0aeffffff,1014,1014,1014.0
8712b4ae1ffffff,1468,1468,1468.0
8712b5c43ffffff,1859,1859,1859.0
8712b5883ffffff,1985,1979,1982.0
8712b58a0ffffff,1743,1743,1743.0
8712b5820ffffff,1953,1953,1953.0
87139b89affffff,1581,1581,1581.0
8712a665effffff,1921,1921,1921.0
8712a6c35ffffff,2540,2540,2540.0
8712a4ce6ffffff,2104,2104,2104.0
87138ac4effffff,1972,1972,1972.0
8713824c6ffffff,2210,2210,2210.0
87139cd13ffffff,1910,1910,1910.0
87139cd1effffff,1918,1918,1918.0
8713820a6ffffff,1481,1481,1481.0
871382c2effffff,922,922,922.0
87138201affffff,1481,1481,1481.0
87139c154ffffff,1588,1588,1588.0
8713822c2ffffff,1899,1893,1896.0
87139cb25ffffff,1816,1816,1816.0
8713834ecffffff,1652,1652,1652.0
8713838dcffffff,1526,1526,1526.0
871386756ffffff,1471,1471,1471.0
871386a83ffffff,1769,1769,1769.0
871380820ffffff,1705,1705,1705.0
87138e315ffffff,1997,1997,1997.0
87138e702ffffff,1600,1600,1600.0
8712a076dffffff,1810,1810,1810.0
8712a1d4affffff,2171,2171,2171.0
87138ba2cffffff,1630,1630,1630.0
871213444ffffff,2362,2362,2362.0
871213561ffffff,2543,2543,2543.0
871213d1bffffff,2296,2296,2296.0
8712106adffffff,2898,2898,2898.0
8712164c1ffffff,2228,2228,2228.0
871216713ffffff,1207,1207,1207.0
87121636dffffff,2732,2732,2732.0
871210db3ffffff,2764,2764,2764.0
871216a6cffffff,2458,2410,2434.0
871216b4effffff,2666,2666,2666.0
87138901effffff,1414,1414,1414.0
87123202bffffff,1529,1529,1529.0
8712308b1ffffff,1340,1340,1340.0
8713a2648ffffff,1968,1968,1968.0
8713069b1ffffff,300,300,300.0
8713044f6ffffff,396,396,396.0
87121e4a1ffffff,913,913,913.0
871211d0bffffff,957,957,957.0
8728939a0ffffff,3055,3055,3055.0
8728904a3ffffff,2453,2453,2453.0
87289048cffffff,2812,2812,2812.0
872893d62ffffff,1757,1757,1757.0
872892b5cffffff,3357,3357,3357.0
872892b52ffffff,3175,3175,3175.0
872892a1cffffff,2052,1944,1998.0
872893125ffffff,1836,1836,1836.0
872893130ffffff,1930,1930,1930.0
872893008ffffff,2289,2289,2289.0
872893206ffffff,2311,2311,2311.0
872893210ffffff,2086,2086,2086.0
87289339cffffff,1550,1550,1550.0
87289294effffff,3028,3028,3028.0
87289295bffffff,3010,3010,3010.0
872892874ffffff,2869,2869,2869.0
87289280dffffff,2869,2677,2773.0
872892802ffffff,2167,2167,2167.0
87289299dffffff,2208,2208,2208.0
872892d5dffffff,2995,2995,2995.0
872892114ffffff,2467,2467,2467.0
872892314ffffff,2172,2172,2172.0
872892c2effffff,3197,3197,3197.0
87279a524ffffff,3051,2955,3003.0
872892c9cffffff,3394,3394,3394.0
87279ad8effffff,3846,3846,3846.0
87279ac36ffffff,3081,3081,3081.0
872892400ffffff,2726,2726,2726.0
8728924adffffff,2288,2271,2279.5
872793676ffffff,1734,1734,1734.0
872793744ffffff,2377,2377,2377.0
8727932d1ffffff,3281,3281,3281.0
87289e5b1ffffff,2050,2050,2050.0
8727926d0ffffff,2200,2200,2200.0
87279261cffffff,1396,1396,1396.0
872792cd8ffffff,1993,1993,1993.0
872792396ffffff,1553,1553,1553.0
8727920adffffff,1555,1555,1555.0
872792058ffffff,2432,2432,2432.0
872792c02ffffff,1544,1544,1544.0
8727928b2ffffff,1464,1464,1464.0
8727967adffffff,1338,1338,1338.0
872792162ffffff,1823,1823,1823.0
87279296affffff,1135,1135,1135.0
872793c4bffffff,1886,1886,1886.0
872793d16ffffff,2185,2185,2185.0
87279069dffffff,2476,2476,2476.0
872793b2effffff,1994,1994,1994.0
87279028bffffff,1635,1635,1635.0
872790661ffffff,2039,2039,2039.0
872790072ffffff,1509,1444,1476.5
8727954ccffffff,841,806,823.5
87279ac62ffffff,3017,3017,3017.0
87279e605ffffff,1404,1404,1404.0
87279a9a8ffffff,1453,1453,1453.0
87279a943ffffff,1181,1181,1181.0
87279e0d8ffffff,1336,1307,1321.5
87279ed5cffffff,1311,1311,1311.0
8727981a9ffffff,1073,1073,1073.0
872798360ffffff,1137,1137,1137.0
87279189effffff,1867,1770,1818.5
87279566bffffff,951,951,951.0
8727918f5ffffff,1687,1687,1687.0
872782662ffffff,940,940,940.0
872782291ffffff,905,905,905.0
872783502ffffff,1003,1003,1003.0
87278274dffffff,968,968,968.0
872782164ffffff,920,920,920.0
87279640bffffff,1331,1331,1331.0
872796da0ffffff,1277,1277,1277.0
872796a51ffffff,1081,1081,1081.0
872794d83ffffff,1361,1361,1361.0
872794c30ffffff,1584,1584,1584.0
872794255ffffff,945,945,945.0
872795525ffffff,1918,1918,1918.0
872795cf6ffffff,1623,1623,1623.0
